SentenceID	Model	Smoothing	LogProbability
822	1-gram	add_one	-62.1327
823	1-gram	add_one	-53.9701
824	1-gram	add_one	-74.1019
825	1-gram	add_one	-53.4201
826	1-gram	add_one	-62.6813
827	1-gram	add_one	-52.3607
828	1-gram	add_one	-69.5341
829	1-gram	add_one	-52.3607
830	1-gram	add_one	-50.9352
831	1-gram	add_one	-50.9352
832	1-gram	add_one	-63.0490
833	1-gram	add_one	-52.5839
834	1-gram	add_one	-63.3744
835	1-gram	add_one	-49.6263
836	1-gram	add_one	-67.6623
837	1-gram	add_one	-50.8552
838	1-gram	add_one	-60.6018
839	1-gram	add_one	-52.8715
840	1-gram	add_one	-51.6283
841	1-gram	add_one	-50.7121
842	1-gram	add_one	-63.3744
843	1-gram	add_one	-57.5376
844	1-gram	add_one	-52.7270
845	1-gram	add_one	-61.5449
846	1-gram	add_one	-63.3744
847	1-gram	add_one	-65.9787
848	1-gram	add_one	-61.2950
849	1-gram	add_one	-52.8715
850	1-gram	add_one	-51.2229
851	1-gram	add_one	-70.2272
852	1-gram	add_one	-59.8709
853	1-gram	add_one	-52.1784
854	1-gram	add_one	-63.3744
855	1-gram	add_one	-52.3215
856	1-gram	add_one	-53.4201
857	1-gram	add_one	-63.0490
858	1-gram	add_one	-63.7799
859	1-gram	add_one	-70.2272
860	1-gram	add_one	-69.1286
861	1-gram	add_one	-68.8409
862	1-gram	add_one	-68.4355
863	1-gram	add_one	-53.2770
864	1-gram	add_one	-61.9881
865	1-gram	add_one	-63.7421
866	1-gram	add_one	-52.8715
867	1-gram	add_one	-73.7342
868	1-gram	add_one	-63.3744
869	1-gram	add_one	-61.2572
870	1-gram	add_one	-70.2272
871	1-gram	add_one	-62.6435
872	1-gram	add_one	-57.8560
873	1-gram	add_one	-69.1286
874	1-gram	add_one	-57.5376
875	1-gram	add_one	-70.2272
876	1-gram	add_one	-59.1259
877	1-gram	add_one	-61.9881
878	1-gram	add_one	-53.9701
879	1-gram	add_one	-61.2572
880	1-gram	add_one	-62.2758
881	1-gram	add_one	-69.1286
882	1-gram	add_one	-70.2272
883	1-gram	add_one	-63.0490
884	1-gram	add_one	-53.4201
885	1-gram	add_one	-51.6283
886	1-gram	add_one	-62.6813
887	1-gram	add_one	-51.6676
888	1-gram	add_one	-74.1019
889	1-gram	add_one	-52.3215
890	1-gram	add_one	-51.8907
891	1-gram	add_one	-53.9701
892	1-gram	add_one	-68.1478
893	1-gram	add_one	-50.8552
894	1-gram	add_one	-62.1327
895	1-gram	add_one	-68.6178
896	1-gram	add_one	-52.8715
897	1-gram	add_one	-63.3744
898	1-gram	add_one	-53.9701
899	1-gram	add_one	-63.0490
900	1-gram	add_one	-62.6813
901	1-gram	add_one	-63.7421
902	1-gram	add_one	-80.5870
903	1-gram	add_one	-70.2272
904	1-gram	add_one	-49.6263
905	1-gram	add_one	-63.0490
906	1-gram	add_one	-70.2272
907	1-gram	add_one	-62.6435
908	1-gram	add_one	-52.3215
909	1-gram	add_one	-59.3854
910	1-gram	add_one	-51.6676
911	1-gram	add_one	-50.9352
912	1-gram	add_one	-70.2272
913	1-gram	add_one	-48.2176
914	1-gram	add_one	-52.7270
915	1-gram	add_one	-61.2572
916	1-gram	add_one	-53.2770
917	1-gram	add_one	-53.4201
918	1-gram	add_one	-62.6813
919	1-gram	add_one	-52.0242
920	1-gram	add_one	-47.5340
921	1-gram	add_one	-53.2770
922	1-gram	add_one	-67.8293
923	1-gram	add_one	-53.4201
924	1-gram	add_one	-63.3744
925	1-gram	add_one	-61.9504
926	1-gram	add_one	-63.3744
927	1-gram	add_one	-61.9881
928	1-gram	add_one	-57.6218
929	1-gram	add_one	-57.6329
930	1-gram	add_one	-61.0718
931	1-gram	add_one	-51.8907
932	1-gram	add_one	-51.8107
933	1-gram	add_one	-61.7650
934	1-gram	add_one	-61.2950
935	1-gram	add_one	-47.3109
936	1-gram	add_one	-63.3744
937	1-gram	add_one	-47.3109
938	1-gram	add_one	-61.7650
939	1-gram	add_one	-51.8107
940	1-gram	add_one	-63.7421
941	1-gram	add_one	-50.3066
942	1-gram	add_one	-52.7270
943	1-gram	add_one	-73.7342
944	1-gram	add_one	-68.1478
945	1-gram	add_one	-62.6435
946	1-gram	add_one	-65.8834
947	1-gram	add_one	-52.7270
948	1-gram	add_one	-47.2155
949	1-gram	add_one	-53.2770
950	1-gram	add_one	-68.1478
951	1-gram	add_one	-63.7421
952	1-gram	add_one	-59.0306
953	1-gram	add_one	-69.5341
954	1-gram	add_one	-61.9504
955	1-gram	add_one	-52.7270
956	1-gram	add_one	-52.3215
957	1-gram	add_one	-50.9352
958	1-gram	add_one	-70.2272
959	1-gram	add_one	-52.3215
960	1-gram	add_one	-67.6623
961	1-gram	add_one	-53.9701
962	1-gram	add_one	-52.3215
963	1-gram	add_one	-53.9701
964	1-gram	add_one	-53.4201
965	1-gram	add_one	-61.9881
966	1-gram	add_one	-53.9701
967	1-gram	add_one	-47.3109
968	1-gram	add_one	-62.2758
969	1-gram	add_one	-51.8107
970	1-gram	add_one	-62.2758
971	1-gram	add_one	-59.8709
972	1-gram	add_one	-47.2155
973	1-gram	add_one	-68.1478
974	1-gram	add_one	-52.3215
975	1-gram	add_one	-53.9701
976	1-gram	add_one	-56.1288
977	1-gram	add_one	-57.6218
978	1-gram	add_one	-62.6435
979	1-gram	add_one	-52.7270
980	1-gram	add_one	-63.7421
981	1-gram	add_one	-50.8552
982	1-gram	add_one	-53.2770
983	1-gram	add_one	-62.6435
984	1-gram	add_one	-50.9352
985	1-gram	add_one	-50.9352
986	1-gram	add_one	-62.6813
987	1-gram	add_one	-69.5341
988	1-gram	add_one	-51.8107
989	1-gram	add_one	-49.6263
990	1-gram	add_one	-67.9247
991	1-gram	add_one	-52.5839
992	1-gram	add_one	-51.8907
993	1-gram	add_one	-68.8409
994	1-gram	add_one	-49.5489
995	1-gram	add_one	-52.3215
996	1-gram	add_one	-61.3442
997	1-gram	add_one	-69.1286
998	1-gram	add_one	-66.5637
999	1-gram	add_one	-52.7270
1000	1-gram	add_one	-61.2572
1	1-gram	add_k	-53.8331
2	1-gram	add_k	-54.0286
3	1-gram	add_k	-72.6228
4	1-gram	add_k	-65.3887
5	1-gram	add_k	-62.0057
6	1-gram	add_k	-47.5344
7	1-gram	add_k	-62.9908
8	1-gram	add_k	-53.4512
9	1-gram	add_k	-60.6187
10	1-gram	add_k	-60.0655
11	1-gram	add_k	-51.6307
12	1-gram	add_k	-64.3444
13	1-gram	add_k	-55.0294
14	1-gram	add_k	-70.5859
15	1-gram	add_k	-46.0756
16	1-gram	add_k	-55.0294
17	1-gram	add_k	-53.4512
18	1-gram	add_k	-66.8551
19	1-gram	add_k	-66.8551
20	1-gram	add_k	-52.9596
21	1-gram	add_k	-66.8551
22	1-gram	add_k	-51.6307
23	1-gram	add_k	-65.3887
24	1-gram	add_k	-63.7187
25	1-gram	add_k	-61.9465
26	1-gram	add_k	-54.5992
27	1-gram	add_k	-54.5992
28	1-gram	add_k	-53.4029
29	1-gram	add_k	-53.4029
30	1-gram	add_k	-70.5859
31	1-gram	add_k	-54.4589
32	1-gram	add_k	-64.3444
33	1-gram	add_k	-66.3865
34	1-gram	add_k	-64.3444
35	1-gram	add_k	-60.2744
36	1-gram	add_k	-47.5344
37	1-gram	add_k	-65.3887
38	1-gram	add_k	-51.6307
39	1-gram	add_k	-54.5992
40	1-gram	add_k	-48.4563
41	1-gram	add_k	-66.3813
42	1-gram	add_k	-66.1443
43	1-gram	add_k	-64.3444
44	1-gram	add_k	-52.5623
45	1-gram	add_k	-62.8781
46	1-gram	add_k	-69.0867
47	1-gram	add_k	-51.3660
48	1-gram	add_k	-71.1565
49	1-gram	add_k	-56.0655
50	1-gram	add_k	-72.6228
51	1-gram	add_k	-66.8551
52	1-gram	add_k	-66.3813
53	1-gram	add_k	-70.5859
54	1-gram	add_k	-56.4957
55	1-gram	add_k	-64.8182
56	1-gram	add_k	-65.3887
57	1-gram	add_k	-64.8182
58	1-gram	add_k	-54.0286
59	1-gram	add_k	-61.9465
60	1-gram	add_k	-56.0655
61	1-gram	add_k	-53.1938
62	1-gram	add_k	-54.0286
63	1-gram	add_k	-54.0286
64	1-gram	add_k	-70.5859
65	1-gram	add_k	-55.0294
66	1-gram	add_k	-54.4589
67	1-gram	add_k	-54.4589
68	1-gram	add_k	-50.0968
69	1-gram	add_k	-67.7734
70	1-gram	add_k	-55.0294
71	1-gram	add_k	-54.4589
72	1-gram	add_k	-71.1565
73	1-gram	add_k	-48.4563
74	1-gram	add_k	-47.5344
75	1-gram	add_k	-56.0655
76	1-gram	add_k	-62.7261
77	1-gram	add_k	-54.5992
78	1-gram	add_k	-52.6315
79	1-gram	add_k	-47.6365
80	1-gram	add_k	-70.2249
81	1-gram	add_k	-64.3444
82	1-gram	add_k	-56.4957
83	1-gram	add_k	-64.1925
84	1-gram	add_k	-67.8559
85	1-gram	add_k	-66.8551
86	1-gram	add_k	-56.0655
87	1-gram	add_k	-54.5992
88	1-gram	add_k	-62.9908
89	1-gram	add_k	-53.1938
90	1-gram	add_k	-54.0286
91	1-gram	add_k	-53.4512
92	1-gram	add_k	-64.1925
93	1-gram	add_k	-48.4563
94	1-gram	add_k	-49.7497
95	1-gram	add_k	-66.3813
96	1-gram	add_k	-63.5096
97	1-gram	add_k	-50.0968
98	1-gram	add_k	-70.2249
99	1-gram	add_k	-60.3766
100	1-gram	add_k	-54.0978
101	1-gram	add_k	-66.8551
102	1-gram	add_k	-52.5623
103	1-gram	add_k	-55.0294
104	1-gram	add_k	-55.0294
105	1-gram	add_k	-66.3865
106	1-gram	add_k	-62.0057
107	1-gram	add_k	-66.0422
108	1-gram	add_k	-56.0655
109	1-gram	add_k	-69.9602
110	1-gram	add_k	-66.3813
111	1-gram	add_k	-52.5294
112	1-gram	add_k	-66.8551
113	1-gram	add_k	-57.8502
114	1-gram	add_k	-52.6315
115	1-gram	add_k	-61.9465
116	1-gram	add_k	-50.0968
117	1-gram	add_k	-51.6307
118	1-gram	add_k	-54.5992
119	1-gram	add_k	-57.9523
120	1-gram	add_k	-62.9232
121	1-gram	add_k	-54.0978
122	1-gram	add_k	-56.4957
123	1-gram	add_k	-69.9602
124	1-gram	add_k	-51.6307
125	1-gram	add_k	-62.7261
126	1-gram	add_k	-52.5294
127	1-gram	add_k	-72.6228
128	1-gram	add_k	-52.6315
129	1-gram	add_k	-53.4029
130	1-gram	add_k	-67.8559
131	1-gram	add_k	-46.0756
132	1-gram	add_k	-54.0286
133	1-gram	add_k	-70.2249
134	1-gram	add_k	-69.9602
135	1-gram	add_k	-66.3813
136	1-gram	add_k	-56.4957
137	1-gram	add_k	-56.0655
138	1-gram	add_k	-52.5639
139	1-gram	add_k	-54.0978
140	1-gram	add_k	-63.7187
141	1-gram	add_k	-61.9465
142	1-gram	add_k	-66.8551
143	1-gram	add_k	-55.0294
144	1-gram	add_k	-56.0655
145	1-gram	add_k	-52.5623
146	1-gram	add_k	-64.9150
147	1-gram	add_k	-54.4589
148	1-gram	add_k	-66.3813
149	1-gram	add_k	-54.4589
150	1-gram	add_k	-56.4957
151	1-gram	add_k	-51.6307
152	1-gram	add_k	-61.9465
153	1-gram	add_k	-71.1565
154	1-gram	add_k	-53.4512
155	1-gram	add_k	-53.5631
156	1-gram	add_k	-54.4589
157	1-gram	add_k	-71.1565
158	1-gram	add_k	-64.3444
159	1-gram	add_k	-61.9465
160	1-gram	add_k	-56.0655
161	1-gram	add_k	-62.9908
162	1-gram	add_k	-64.1925
163	1-gram	add_k	-52.3519
164	1-gram	add_k	-63.5096
165	1-gram	add_k	-64.9150
166	1-gram	add_k	-67.4256
167	1-gram	add_k	-52.9596
168	1-gram	add_k	-51.6307
169	1-gram	add_k	-62.9908
170	1-gram	add_k	-61.9465
171	1-gram	add_k	-61.3863
172	1-gram	add_k	-47.5344
173	1-gram	add_k	-70.2249
174	1-gram	add_k	-60.0655
175	1-gram	add_k	-68.7586
176	1-gram	add_k	-54.0286
177	1-gram	add_k	-62.9232
178	1-gram	add_k	-68.9092
179	1-gram	add_k	-56.0655
180	1-gram	add_k	-65.3887
181	1-gram	add_k	-61.3863
182	1-gram	add_k	-62.9908
183	1-gram	add_k	-63.8106
184	1-gram	add_k	-66.3813
185	1-gram	add_k	-66.3813
186	1-gram	add_k	-53.4512
187	1-gram	add_k	-46.0756
188	1-gram	add_k	-65.3887
189	1-gram	add_k	-62.9232
190	1-gram	add_k	-66.3813
191	1-gram	add_k	-67.7734
192	1-gram	add_k	-54.0286
193	1-gram	add_k	-64.1925
194	1-gram	add_k	-53.8331
195	1-gram	add_k	-51.6307
196	1-gram	add_k	-66.3813
197	1-gram	add_k	-71.1565
198	1-gram	add_k	-66.8551
199	1-gram	add_k	-64.1925
200	1-gram	add_k	-47.6365
201	1-gram	add_k	-65.3887
202	1-gram	add_k	-71.1565
203	1-gram	add_k	-70.2249
204	1-gram	add_k	-52.6315
205	1-gram	add_k	-66.8551
206	1-gram	add_k	-63.7187
207	1-gram	add_k	-68.4939
208	1-gram	add_k	-49.7497
209	1-gram	add_k	-62.3075
210	1-gram	add_k	-62.8781
211	1-gram	add_k	-61.9465
212	1-gram	add_k	-68.7586
213	1-gram	add_k	-66.0422
214	1-gram	add_k	-64.4572
215	1-gram	add_k	-54.0286
216	1-gram	add_k	-65.3887
217	1-gram	add_k	-54.5992
218	1-gram	add_k	-71.1565
219	1-gram	add_k	-64.9150
220	1-gram	add_k	-64.5833
221	1-gram	add_k	-69.6901
222	1-gram	add_k	-66.0422
223	1-gram	add_k	-83.9829
224	1-gram	add_k	-70.5859
225	1-gram	add_k	-62.0057
226	1-gram	add_k	-61.9465
227	1-gram	add_k	-54.4589
228	1-gram	add_k	-66.8551
229	1-gram	add_k	-68.7586
230	1-gram	add_k	-56.0655
231	1-gram	add_k	-66.8551
232	1-gram	add_k	-62.9908
233	1-gram	add_k	-62.6677
234	1-gram	add_k	-54.5992
235	1-gram	add_k	-83.9829
236	1-gram	add_k	-64.4572
237	1-gram	add_k	-64.8182
238	1-gram	add_k	-70.5859
239	1-gram	add_k	-56.4957
240	1-gram	add_k	-52.5623
241	1-gram	add_k	-52.3519
242	1-gram	add_k	-65.3887
243	1-gram	add_k	-63.5096
244	1-gram	add_k	-62.6677
245	1-gram	add_k	-55.0294
246	1-gram	add_k	-71.1565
247	1-gram	add_k	-70.2249
248	1-gram	add_k	-56.4957
249	1-gram	add_k	-62.9908
250	1-gram	add_k	-55.0294
251	1-gram	add_k	-54.0286
252	1-gram	add_k	-56.4957
253	1-gram	add_k	-63.9834
254	1-gram	add_k	-71.1565
255	1-gram	add_k	-56.0655
256	1-gram	add_k	-63.8106
257	1-gram	add_k	-72.6228
258	1-gram	add_k	-67.8559
259	1-gram	add_k	-70.5859
260	1-gram	add_k	-70.2249
261	1-gram	add_k	-51.6307
262	1-gram	add_k	-65.3887
263	1-gram	add_k	-66.3813
264	1-gram	add_k	-53.8331
265	1-gram	add_k	-56.4957
266	1-gram	add_k	-56.3914
267	1-gram	add_k	-67.4256
268	1-gram	add_k	-78.2152
269	1-gram	add_k	-65.3887
270	1-gram	add_k	-63.9834
271	1-gram	add_k	-66.3813
272	1-gram	add_k	-53.4512
273	1-gram	add_k	-61.3863
274	1-gram	add_k	-63.7187
275	1-gram	add_k	-66.8551
276	1-gram	add_k	-62.3075
277	1-gram	add_k	-62.9908
278	1-gram	add_k	-66.3865
279	1-gram	add_k	-69.5783
280	1-gram	add_k	-63.9224
281	1-gram	add_k	-64.9150
282	1-gram	add_k	-68.7586
283	1-gram	add_k	-66.8551
284	1-gram	add_k	-60.2744
285	1-gram	add_k	-66.8551
286	1-gram	add_k	-56.4957
287	1-gram	add_k	-54.5992
288	1-gram	add_k	-62.6677
289	1-gram	add_k	-77.7414
290	1-gram	add_k	-55.0294
291	1-gram	add_k	-52.3519
292	1-gram	add_k	-56.0655
293	1-gram	add_k	-47.8787
294	1-gram	add_k	-52.3519
295	1-gram	add_k	-65.3887
296	1-gram	add_k	-64.1925
297	1-gram	add_k	-66.8551
298	1-gram	add_k	-56.3914
299	1-gram	add_k	-68.4939
300	1-gram	add_k	-58.8156
301	1-gram	add_k	-54.0286
302	1-gram	add_k	-54.5992
303	1-gram	add_k	-70.2249
304	1-gram	add_k	-50.2594
305	1-gram	add_k	-71.1565
306	1-gram	add_k	-69.9602
307	1-gram	add_k	-56.0655
308	1-gram	add_k	-53.1938
309	1-gram	add_k	-62.9908
310	1-gram	add_k	-70.5859
311	1-gram	add_k	-66.3865
312	1-gram	add_k	-68.7586
313	1-gram	add_k	-66.8551
314	1-gram	add_k	-60.3766
315	1-gram	add_k	-63.1415
316	1-gram	add_k	-56.4957
317	1-gram	add_k	-62.0057
318	1-gram	add_k	-52.5639
319	1-gram	add_k	-58.1945
320	1-gram	add_k	-54.0286
321	1-gram	add_k	-54.4589
322	1-gram	add_k	-54.0286
323	1-gram	add_k	-56.4957
324	1-gram	add_k	-60.6187
325	1-gram	add_k	-54.0286
326	1-gram	add_k	-63.5096
327	1-gram	add_k	-63.7187
328	1-gram	add_k	-52.5623
329	1-gram	add_k	-65.3887
330	1-gram	add_k	-55.0294
331	1-gram	add_k	-54.0286
332	1-gram	add_k	-61.9465
333	1-gram	add_k	-61.9465
334	1-gram	add_k	-52.5623
335	1-gram	add_k	-63.5096
336	1-gram	add_k	-63.3190
337	1-gram	add_k	-66.8551
338	1-gram	add_k	-54.0978
339	1-gram	add_k	-53.4029
340	1-gram	add_k	-69.9602
341	1-gram	add_k	-70.5859
342	1-gram	add_k	-64.5833
343	1-gram	add_k	-54.0286
344	1-gram	add_k	-51.6463
345	1-gram	add_k	-56.4957
346	1-gram	add_k	-47.6365
347	1-gram	add_k	-52.6315
348	1-gram	add_k	-53.1938
349	1-gram	add_k	-54.0286
350	1-gram	add_k	-69.7511
351	1-gram	add_k	-64.3444
352	1-gram	add_k	-71.1565
353	1-gram	add_k	-56.0655
354	1-gram	add_k	-54.5992
355	1-gram	add_k	-54.0286
356	1-gram	add_k	-66.3813
357	1-gram	add_k	-71.1565
358	1-gram	add_k	-47.6365
359	1-gram	add_k	-51.0705
360	1-gram	add_k	-52.3519
361	1-gram	add_k	-56.0655
362	1-gram	add_k	-72.6228
363	1-gram	add_k	-72.6228
364	1-gram	add_k	-72.6228
365	1-gram	add_k	-72.6228
366	1-gram	add_k	-49.7497
367	1-gram	add_k	-56.0655
368	1-gram	add_k	-64.9150
369	1-gram	add_k	-66.3813
370	1-gram	add_k	-50.2594
371	1-gram	add_k	-52.5294
372	1-gram	add_k	-54.0286
373	1-gram	add_k	-65.3887
374	1-gram	add_k	-53.4029
375	1-gram	add_k	-54.0286
376	1-gram	add_k	-66.8551
377	1-gram	add_k	-60.3766
378	1-gram	add_k	-54.0286
379	1-gram	add_k	-63.1415
380	1-gram	add_k	-72.6228
381	1-gram	add_k	-66.3813
382	1-gram	add_k	-62.3075
383	1-gram	add_k	-51.3660
384	1-gram	add_k	-55.0294
385	1-gram	add_k	-66.8551
386	1-gram	add_k	-62.9908
387	1-gram	add_k	-53.4512
388	1-gram	add_k	-54.0286
389	1-gram	add_k	-47.8787
390	1-gram	add_k	-53.4512
391	1-gram	add_k	-57.9523
392	1-gram	add_k	-72.6228
393	1-gram	add_k	-68.7586
394	1-gram	add_k	-55.0294
395	1-gram	add_k	-63.5096
396	1-gram	add_k	-70.5859
397	1-gram	add_k	-62.3075
398	1-gram	add_k	-66.3813
399	1-gram	add_k	-69.5783
400	1-gram	add_k	-64.9150
401	1-gram	add_k	-56.3914
402	1-gram	add_k	-65.3887
403	1-gram	add_k	-61.6818
404	1-gram	add_k	-54.5992
405	1-gram	add_k	-58.1945
406	1-gram	add_k	-50.0968
407	1-gram	add_k	-60.2744
408	1-gram	add_k	-66.8551
409	1-gram	add_k	-61.6818
410	1-gram	add_k	-65.3887
411	1-gram	add_k	-64.3444
412	1-gram	add_k	-53.8331
413	1-gram	add_k	-62.7261
414	1-gram	add_k	-62.8781
415	1-gram	add_k	-54.0978
416	1-gram	add_k	-72.6228
417	1-gram	add_k	-69.9602
418	1-gram	add_k	-68.7586
419	1-gram	add_k	-71.1565
420	1-gram	add_k	-66.8551
421	1-gram	add_k	-54.4589
422	1-gram	add_k	-72.6228
423	1-gram	add_k	-70.2249
424	1-gram	add_k	-54.4589
425	1-gram	add_k	-58.8156
426	1-gram	add_k	-54.4589
427	1-gram	add_k	-63.9224
428	1-gram	add_k	-56.0655
429	1-gram	add_k	-72.6228
430	1-gram	add_k	-62.9908
431	1-gram	add_k	-55.0294
432	1-gram	add_k	-64.4572
433	1-gram	add_k	-57.9523
434	1-gram	add_k	-53.4512
435	1-gram	add_k	-72.6228
436	1-gram	add_k	-64.5833
437	1-gram	add_k	-53.4512
438	1-gram	add_k	-62.6677
439	1-gram	add_k	-69.0867
440	1-gram	add_k	-64.8182
441	1-gram	add_k	-71.1565
442	1-gram	add_k	-56.0655
443	1-gram	add_k	-62.7261
444	1-gram	add_k	-66.8551
445	1-gram	add_k	-69.7511
446	1-gram	add_k	-61.9465
447	1-gram	add_k	-63.9834
448	1-gram	add_k	-65.3887
449	1-gram	add_k	-64.9150
450	1-gram	add_k	-56.0655
451	1-gram	add_k	-66.3865
452	1-gram	add_k	-51.6463
453	1-gram	add_k	-57.8502
454	1-gram	add_k	-64.9150
455	1-gram	add_k	-68.7586
456	1-gram	add_k	-66.3813
457	1-gram	add_k	-54.0286
458	1-gram	add_k	-66.3813
459	1-gram	add_k	-52.7822
460	1-gram	add_k	-67.8559
461	1-gram	add_k	-56.0655
462	1-gram	add_k	-46.0756
463	1-gram	add_k	-54.0978
464	1-gram	add_k	-52.3668
465	1-gram	add_k	-52.3668
466	1-gram	add_k	-64.9150
467	1-gram	add_k	-66.8551
468	1-gram	add_k	-53.8331
469	1-gram	add_k	-69.9602
470	1-gram	add_k	-72.6228
471	1-gram	add_k	-64.4572
472	1-gram	add_k	-62.9232
473	1-gram	add_k	-55.0294
474	1-gram	add_k	-60.0655
475	1-gram	add_k	-68.4939
476	1-gram	add_k	-66.8551
477	1-gram	add_k	-72.6228
478	1-gram	add_k	-66.8551
479	1-gram	add_k	-68.6910
480	1-gram	add_k	-60.2744
481	1-gram	add_k	-55.0294
482	1-gram	add_k	-67.7734
483	1-gram	add_k	-52.5639
484	1-gram	add_k	-64.8182
485	1-gram	add_k	-63.1415
486	1-gram	add_k	-55.0294
487	1-gram	add_k	-52.3668
488	1-gram	add_k	-66.3865
489	1-gram	add_k	-49.9151
490	1-gram	add_k	-64.4572
491	1-gram	add_k	-54.0286
492	1-gram	add_k	-62.8781
493	1-gram	add_k	-60.6187
494	1-gram	add_k	-65.3887
495	1-gram	add_k	-66.8551
496	1-gram	add_k	-52.6315
497	1-gram	add_k	-53.6241
498	1-gram	add_k	-55.0294
499	1-gram	add_k	-66.8551
500	1-gram	add_k	-68.7586
501	1-gram	add_k	-56.4957
502	1-gram	add_k	-66.0422
503	1-gram	add_k	-54.0286
504	1-gram	add_k	-64.1925
505	1-gram	add_k	-69.0867
506	1-gram	add_k	-66.3865
507	1-gram	add_k	-55.0294
508	1-gram	add_k	-64.3444
509	1-gram	add_k	-52.3668
510	1-gram	add_k	-56.4957
511	1-gram	add_k	-56.4957
512	1-gram	add_k	-72.6228
513	1-gram	add_k	-51.6307
514	1-gram	add_k	-56.0655
515	1-gram	add_k	-72.6228
516	1-gram	add_k	-67.8559
517	1-gram	add_k	-52.6315
518	1-gram	add_k	-72.6228
519	1-gram	add_k	-69.9602
520	1-gram	add_k	-66.8551
521	1-gram	add_k	-64.3444
522	1-gram	add_k	-72.6228
523	1-gram	add_k	-65.3887
524	1-gram	add_k	-67.8559
525	1-gram	add_k	-54.0286
526	1-gram	add_k	-56.4957
527	1-gram	add_k	-66.3813
528	1-gram	add_k	-64.3444
529	1-gram	add_k	-49.7497
530	1-gram	add_k	-70.5859
531	1-gram	add_k	-49.7497
532	1-gram	add_k	-64.9150
533	1-gram	add_k	-64.1925
534	1-gram	add_k	-72.6228
535	1-gram	add_k	-66.3813
536	1-gram	add_k	-55.0294
537	1-gram	add_k	-66.3865
538	1-gram	add_k	-64.4572
539	1-gram	add_k	-71.1565
540	1-gram	add_k	-48.4563
541	1-gram	add_k	-56.4957
542	1-gram	add_k	-54.0978
543	1-gram	add_k	-60.3766
544	1-gram	add_k	-50.0172
545	1-gram	add_k	-56.4957
546	1-gram	add_k	-52.5639
547	1-gram	add_k	-68.6910
548	1-gram	add_k	-54.0286
549	1-gram	add_k	-55.0294
550	1-gram	add_k	-54.4589
551	1-gram	add_k	-54.4589
552	1-gram	add_k	-54.5992
553	1-gram	add_k	-72.6228
554	1-gram	add_k	-64.3444
555	1-gram	add_k	-62.8781
556	1-gram	add_k	-56.0655
557	1-gram	add_k	-64.4572
558	1-gram	add_k	-70.5859
559	1-gram	add_k	-53.1938
560	1-gram	add_k	-55.0294
561	1-gram	add_k	-62.9232
562	1-gram	add_k	-51.6307
563	1-gram	add_k	-54.5992
564	1-gram	add_k	-49.7497
565	1-gram	add_k	-70.2249
566	1-gram	add_k	-58.8156
567	1-gram	add_k	-51.6307
568	1-gram	add_k	-47.8787
569	1-gram	add_k	-51.6307
570	1-gram	add_k	-72.6228
571	1-gram	add_k	-71.1565
572	1-gram	add_k	-56.0655
573	1-gram	add_k	-64.8182
574	1-gram	add_k	-66.1443
575	1-gram	add_k	-64.9150
576	1-gram	add_k	-68.7586
577	1-gram	add_k	-66.3813
578	1-gram	add_k	-66.8551
579	1-gram	add_k	-65.3887
580	1-gram	add_k	-69.0867
581	1-gram	add_k	-57.8502
582	1-gram	add_k	-66.8551
583	1-gram	add_k	-56.4957
584	1-gram	add_k	-64.1925
585	1-gram	add_k	-52.9596
586	1-gram	add_k	-62.0057
587	1-gram	add_k	-53.4029
588	1-gram	add_k	-71.1565
589	1-gram	add_k	-56.4957
590	1-gram	add_k	-56.4957
591	1-gram	add_k	-64.3444
592	1-gram	add_k	-69.9602
593	1-gram	add_k	-65.3887
594	1-gram	add_k	-60.0655
595	1-gram	add_k	-56.4957
596	1-gram	add_k	-65.3887
597	1-gram	add_k	-56.4957
598	1-gram	add_k	-66.3813
599	1-gram	add_k	-69.6901
